datetime	web1 dynamic requests duration average	web1 dynamic requests duration min	web1 dynamic requests duration max
2011/01/24 20:39:20	4023.245	1019	20064
2011/01/24 20:39:40	3848.503	480	21600
2011/01/24 20:40:00	3755.282	492	23852
2011/01/24 20:40:20	3005.211	881	14786
2011/01/24 20:40:40	2539.507	520	12025
2011/01/24 20:41:00	4406.083	1022	22912
2011/01/24 20:41:20	3435.301	752	14122
2011/01/24 20:41:40	3435.848	699	18230
2011/01/24 20:42:00	3961.231	483	22140
2011/01/24 20:42:20	3667.628	644	20947
2011/01/24 20:42:40	3859.583	610	20116
2011/01/24 20:43:00	3745.106	446	19173
2011/01/24 20:43:20	2951.649	477	14671
2011/01/24 20:43:40	3092.066	692	12350
2011/01/24 20:44:00	2886.588	1023	14147
2011/01/24 20:44:20	3014.639	795	14828
2011/01/24 20:44:40	3482.116	522	17633
2011/01/24 20:45:00	4016.468	611	21040
2011/01/24 20:45:20	4109.019	553	21474
2011/01/24 20:45:40	3735.42	501	18216
2011/01/24 20:46:00	3165.743	510	18798
2011/01/24 20:46:20	3439.772	493	16639
2011/01/24 20:46:40	2622.691	558	11936
2011/01/24 20:47:00	2948.426	795	14015
2011/01/24 20:47:20	2969.45	476	14113
2011/01/24 20:47:40	4306.037	459	22416
2011/01/24 20:48:00	3840.69	528	21915
2011/01/24 20:48:20	3884.641	548	19588
2011/01/24 20:48:40	3954.545	514	18553
2011/01/24 20:49:00	4153.5	520	21808
2011/01/24 20:49:20	3365.078	510	20842
2011/01/24 20:49:40	3022.551	697	11967
2011/01/24 20:50:00	3136.204	909	13284
2011/01/24 20:50:20	3281.87	610	14121
2011/01/24 20:50:40	3402.948	531	18032
2011/01/24 20:51:00	3576.872	696	19392
2011/01/24 20:51:20	3768.766	514	22239
2011/01/24 20:51:40	4287.518	506	25104
2011/01/24 20:52:00	3785.714	483	19770
2011/01/24 20:52:20	3164.487	485	18132
2011/01/24 20:52:40	3007.952	472	12543
2011/01/24 20:53:00	3025.484	1015	13200
2011/01/24 20:53:20	3174.538	1018	13301
2011/01/24 20:53:40	3222.638	524	18907
2011/01/24 20:54:00	4209.382	530	20413
2011/01/24 20:54:20	3898.032	523	21268
2011/01/24 20:54:40	4179.796	498	21221
2011/01/24 20:55:00	3622.401	690	19689
2011/01/24 20:55:20	4007.314	468	20810
2011/01/24 20:55:40	2747.448	561	16427
2011/01/24 20:56:00	3269.609	1023	13245
2011/01/24 20:56:20	3469.571	686	14676
2011/01/24 20:56:40	3739.769	470	18799
2011/01/24 20:57:00	3172.535	510	18746
2011/01/24 20:57:20	4342.863	766	20004
2011/01/24 20:57:40	3729.451	517	19645
2011/01/24 20:58:00	3639.787	465	19965
2011/01/24 20:58:20	3794.762	486	18289
2011/01/24 20:58:40	2603.149	565	11861
2011/01/24 20:59:00	2852.818	848	13738
2011/01/24 20:59:20	3340.031	846	14747
2011/01/24 20:59:40	3299.359	478	16563
2011/01/24 21:00:00	3835.638	484	18753
2011/01/24 21:00:20	3660.637	486	18524
2011/01/24 21:00:40	3888.902	706	18030
2011/01/24 21:01:00	4136.714	546	19841
2011/01/24 21:01:20	3161.278	609	17360
2011/01/24 21:01:40	3040.85	551	12539
2011/01/24 21:02:00	2861.313	739	13965
2011/01/24 21:02:20	3710.217	1021	21026
2011/01/24 21:02:40	3992.937	893	19311
2011/01/24 21:03:00	3347.358	732	18151
2011/01/24 21:03:20	4074.516	598	21675
2011/01/24 21:03:40	3951.614	536	20347
2011/01/24 21:04:00	4299.115	546	21815
2011/01/24 21:04:20	3370.729	753	21976
2011/01/24 21:04:40	2767.27	487	12769
2011/01/24 21:05:00	3226.926	1022	13960
2011/01/24 21:05:20	3271.828	1020	13953
2011/01/24 21:05:40	3600.228	675	18153
2011/01/24 21:06:00	3824	623	19621
2011/01/24 21:06:20	3582.888	709	21256
2011/01/24 21:06:40	4376.928	562	21940
2011/01/24 21:07:00	3865.906	604	19494
2011/01/24 21:07:20	2745.571	552	16758
2011/01/24 21:07:40	2977.731	715	12831
2011/01/24 21:08:00	3383.19	1023	15353
2011/01/24 21:08:20	3186.91	1015	14215
2011/01/24 21:08:40	3221.282	900	17298
2011/01/24 21:09:00	3997.587	514	29254
2011/01/24 21:09:20	4249.166	602	20167
2011/01/24 21:09:40	3700.72	538	20385
2011/01/24 21:10:00	3874.019	734	22546
2011/01/24 21:10:20	4234.818	955	18888
2011/01/24 21:10:40	3506.018	580	19316
2011/01/24 21:11:00	2637.196	827	13808
2011/01/24 21:11:20	3367.725	793	13845
2011/01/24 21:11:40	3175.946	614	18158
2011/01/24 21:12:00	3478.217	486	19117
2011/01/24 21:12:20	3921.303	660	17869
2011/01/24 21:12:40	3215.435	637	18880
2011/01/24 21:13:00	4579.074	490	27285
2011/01/24 21:13:20	3746.773	518	17807
2011/01/24 21:13:40	2497.596	491	11867
2011/01/24 21:14:00	3384.772	1024	13701
2011/01/24 21:14:20	3507.43	1022	15079
2011/01/24 21:14:40	3048.102	591	18997
2011/01/24 21:15:00	4318.541	620	23418
2011/01/24 21:15:20	4071.64	487	23084
2011/01/24 21:15:40	3897.02	486	19367
2011/01/24 21:16:00	3743.843	551	23476
2011/01/24 21:16:20	3999.238	567	19722
2011/01/24 21:16:40	3151.243	1018	13097
2011/01/24 21:17:00	3000.981	1023	14236
2011/01/24 21:17:20	3103.681	797	14629
2011/01/24 21:17:40	4334.756	811	21071
2011/01/24 21:18:00	4244.261	504	26349
2011/01/24 21:18:20	3823.564	497	20876
2011/01/24 21:18:40	3872.643	540	21368
2011/01/24 21:19:00	3737.581	509	22023
2011/01/24 21:19:20	3741.183	943	17905
2011/01/24 21:19:40	2959.967	617	12127
2011/01/24 21:20:00	3086.956	1023	13925
2011/01/24 21:20:20	3336.018	1008	13674
2011/01/24 21:20:40	3523.056	473	18657
2011/01/24 21:21:00	3552.803	522	19835
2011/01/24 21:21:20	3714.46	495	19109
2011/01/24 21:21:40	3833.894	521	20395
2011/01/24 21:22:00	3741.667	513	21539
2011/01/24 21:22:20	3030.052	503	16470
2011/01/24 21:22:40	2605.592	581	12611
2011/01/24 21:23:00	3336.111	1022	13132
2011/01/24 21:23:20	3747.955	922	22844
2011/01/24 21:23:40	3767.109	666	18970
2011/01/24 21:24:00	4145.572	478	28883
2011/01/24 21:24:20	4368.106	512	22493
2011/01/24 21:24:40	3602.919	491	17905
2011/01/24 21:25:00	3980.417	487	21102
2011/01/24 21:25:20	3715.167	558	22228
2011/01/24 21:25:40	3773.134	492	22323
2011/01/24 21:26:00	3168.317	821	15180
2011/01/24 21:26:20	3248.734	818	14166
2011/01/24 21:26:40	2939.345	738	14998
2011/01/24 21:27:00	3943.974	513	19508
2011/01/24 21:27:20	4005.559	461	21924
2011/01/24 21:27:40	3737.827	462	21087
2011/01/24 21:28:00	3913.92	638	17629
2011/01/24 21:28:20	3083.195	492	17012
2011/01/24 21:28:40	2884.272	604	12833
2011/01/24 21:29:00	3139.589	826	14075
2011/01/24 21:29:20	3192.302	547	14158
2011/01/24 21:29:40	3215.264	509	18495
2011/01/24 21:30:00	4580.963	576	21499
2011/01/24 21:30:20	4131.596	487	25746
2011/01/24 21:30:40	3829.39	509	21758
2011/01/24 21:31:00	3805.976	524	22496
2011/01/24 21:31:20	3868.259	483	19287
2011/01/24 21:31:40	3316.802	504	16411
2011/01/24 21:32:00	3029.179	1022	14116
2011/01/24 21:32:20	4241.918	647	18877
2011/01/24 21:32:40	3552.607	509	19034
2011/01/24 21:33:00	3574.937	591	21804
2011/01/24 21:33:20	3603.46	504	18808
2011/01/24 21:33:40	3433.947	461	18588
2011/01/24 21:34:00	3942.581	533	18861
2011/01/24 21:34:20	2764.484	502	13175
2011/01/24 21:34:40	2877.258	514	12177
2011/01/24 21:35:00	2681.845	835	13615
2011/01/24 21:35:20	3685.041	787	15830
2011/01/24 21:35:40	2642.577	464	15938
2011/01/24 21:36:00	3979.174	507	18347
2011/01/24 21:36:20	3901.646	614	23149
2011/01/24 21:36:40	3436.245	486	19044
2011/01/24 21:37:00	4364.69	553	22613
2011/01/24 21:37:20	3367.352	863	17291
2011/01/24 21:37:40	2691.075	537	11779
2011/01/24 21:38:00	2919.711	920	13771
2011/01/24 21:38:20	3166.35	488	14025
2011/01/24 21:38:40	3695.542	546	19576
2011/01/24 21:39:00	3563.609	488	20957
2011/01/24 21:39:20	3743.503	549	18822
2011/01/24 21:39:40	3270.994	466	17860
2011/01/24 21:40:00	3986.694	505	17639
2011/01/24 21:40:20	2884.737	792	11913
2011/01/24 21:40:40	2648.993	492	13829
2011/01/24 21:41:00	3200.542	937	13941
2011/01/24 21:41:20	2739.383	515	14240
2011/01/24 21:41:40	3622.321	454	18534
2011/01/24 21:42:00	3164.447	618	18129
2011/01/24 21:42:20	4211.09	683	21433
2011/01/24 21:42:40	3660.463	572	19853
2011/01/24 21:43:00	3811.287	509	20334
2011/01/24 21:43:20	3324.158	471	16949
2011/01/24 21:43:40	2744.539	479	11846
2011/01/24 21:44:00	3186.071	1023	17763
2011/01/24 21:44:20	3731.639	865	19858
2011/01/24 21:44:40	3372.61	504	16435
2011/01/24 21:45:00	3941.409	548	20137
2011/01/24 21:45:20	4224.656	606	19179
2011/01/24 21:45:40	3885.324	483	20612
2011/01/24 21:46:00	4093.381	518	30143
2011/01/24 21:46:20	4276.421	495	22394
2011/01/24 21:46:40	3092.43	480	16650
2011/01/24 21:47:00	3275.49	1022	14962
2011/01/24 21:47:20	2802.66	787	14931
2011/01/24 21:47:40	3486.038	552	17207
2011/01/24 21:48:00	3884.763	566	19499
2011/01/24 21:48:20	3977.558	546	18742
2011/01/24 21:48:40	3438.322	499	23860
2011/01/24 21:49:00	4317.676	479	23054
2011/01/24 21:49:20	3804.855	550	24144
2011/01/24 21:49:40	3071.839	544	12449
2011/01/24 21:50:00	2917.497	1022	13915
2011/01/24 21:50:20	3562.809	634	14748
2011/01/24 21:50:40	3561.623	597	17868
2011/01/24 21:51:00	3444.959	589	17811
2011/01/24 21:51:20	3894.957	475	18696
2011/01/24 21:51:40	3518.636	548	21464
2011/01/24 21:52:00	4073.726	465	21044
2011/01/24 21:52:20	3722.531	578	21282
2011/01/24 21:52:40	2893.519	502	14077
2011/01/24 21:53:00	3081.032	747	13489
2011/01/24 21:53:20	2904.761	836	14069
2011/01/24 21:53:40	3788.118	529	18028
2011/01/24 21:54:00	3526.073	473	18567
2011/01/24 21:54:20	3671.909	609	28456
2011/01/24 21:54:40	5030	506	32112
2011/01/24 21:55:00	4153.075	501	22564
2011/01/24 21:55:20	3680.603	491	22468
2011/01/24 21:55:40	3265.646	511	15106
2011/01/24 21:56:00	3080.26	1022	14004
2011/01/24 21:56:20	3599.173	1015	16033
2011/01/24 21:56:40	3563.933	528	19428
2011/01/24 21:57:00	3204.019	510	18688
2011/01/24 21:57:20	3895.637	500	19640
2011/01/24 21:57:40	3703.225	656	19541
2011/01/24 21:58:00	3535.194	502	22960
2011/01/24 21:58:20	5300.969	478	33408
2011/01/24 21:58:40	3583.594	500	23164
2011/01/24 21:59:00	3421.786	882	15251
2011/01/24 21:59:20	3112.392	1022	15247
2011/01/24 21:59:40	3439.816	608	17416
2011/01/24 22:00:00	4066.752	707	21624
2011/01/24 22:00:20	4381.484	715	25249
2011/01/24 22:00:40	3406.059	791	18581
2011/01/24 22:01:00	3666.941	584	17925
2011/01/24 22:01:20	4020.163	644	20068
2011/01/24 22:01:40	2939.161	1011	11802
2011/01/24 22:02:00	3241.013	1023	13935
2011/01/24 22:02:20	3359.795	1022	18913
2011/01/24 22:02:40	4035.449	584	17543
2011/01/24 22:03:00	4117.384	1011	21384
2011/01/24 22:03:20	3730.271	746	19242
2011/01/24 22:03:40	3987.169	858	21059
2011/01/24 22:04:00	4039.187	643	21752
2011/01/24 22:04:20	4198.012	561	24106
2011/01/24 22:04:40	3516.264	756	24013
2011/01/24 22:05:00	3405.221	1023	14159
2011/01/24 22:05:20	3232.887	1011	17323
2011/01/24 22:05:40	3839.784	1016	18526
2011/01/24 22:06:00	3597.088	834	20093
2011/01/24 22:06:20	4298.813	508	23402
2011/01/24 22:06:40	4090.617	500	19575
2011/01/24 22:07:00	3642.179	733	21399
2011/01/24 22:07:20	3749.838	494	19737
2011/01/24 22:07:40	3077.143	698	11852
2011/01/24 22:08:00	3073.201	1022	14221
2011/01/24 22:08:20	3997.909	1022	24073
2011/01/24 22:08:40	3632.628	944	15688
2011/01/24 22:09:00	3885	727	19135
2011/01/24 22:09:20	3950.105	829	19971
2011/01/24 22:09:40	4073.038	881	20068
2011/01/24 22:10:00	3882.826	579	20744
2011/01/24 22:10:20	3661.184	536	20523
2011/01/24 22:10:40	2847.399	668	12310
2011/01/24 22:11:00	3176.745	964	14344
2011/01/24 22:11:20	3266.062	994	15369
2011/01/24 22:11:40	3288.63	528	17692
2011/01/24 22:12:00	3570.453	735	18929
2011/01/24 22:12:20	3369.736	732	19063
2011/01/24 22:12:40	4787.713	872	27944
2011/01/24 22:13:00	4718.458	1018	26850
2011/01/24 22:13:20	4000.024	728	22025
2011/01/24 22:13:40	3233.955	734	13874
2011/01/24 22:14:00	3053.981	1019	12991
2011/01/24 22:14:20	3533.438	1023	16118
2011/01/24 22:14:40	3400.436	747	16183
2011/01/24 22:15:00	3625.372	486	20101
2011/01/24 22:15:20	3484.807	515	18723
2011/01/24 22:15:40	3923.637	519	18795
2011/01/24 22:16:00	3562.112	723	18431
2011/01/24 22:16:20	2960.937	668	13333
2011/01/24 22:16:40	2889.987	900	12194
2011/01/24 22:17:00	2985.374	1022	14105
2011/01/24 22:17:20	3600.915	1023	14497
2011/01/24 22:17:40	3011.029	981	16196
2011/01/24 22:18:00	4153.724	517	22114
2011/01/24 22:18:20	3450.49	494	19881
2011/01/24 22:18:40	3930.468	825	20123
2011/01/24 22:19:00	3841.694	625	19294
2011/01/24 22:19:20	2943.802	484	13975
2011/01/24 22:19:40	3523.534	772	18556
2011/01/24 22:20:00	3033.471	1016	14249
2011/01/24 22:20:20	3215.617	1019	14788
2011/01/24 22:20:40	3352.359	574	17721
2011/01/24 22:21:00	4104.559	580	19504
2011/01/24 22:21:20	3553.969	538	17308
2011/01/24 22:21:40	3164.679	549	18012
2011/01/24 22:22:00	4725.41	502	29109
2011/01/24 22:22:20	4759.588	515	25957
2011/01/24 22:22:40	3111.565	554	15334
2011/01/24 22:23:00	3163.525	1020	13367
2011/01/24 22:23:20	3422.758	1023	14639
2011/01/24 22:23:40	3426.791	609	14849
2011/01/24 22:24:00	4457.419	614	31775
2011/01/24 22:24:20	4477.895	696	26037
2011/01/24 22:24:40	3938.731	736	25989
2011/01/24 22:25:00	3640.538	578	21273
2011/01/24 22:25:20	4618.278	568	21699
2011/01/24 22:25:40	3168.683	539	17530
2011/01/24 22:26:00	3293.476	717	18181
2011/01/24 22:26:20	3378.399	877	15505
2011/01/24 22:26:40	3530.886	947	17487
2011/01/24 22:27:00	3591.168	531	18812
2011/01/24 22:27:20	3923.878	761	19700
2011/01/24 22:27:40	4115.736	555	27342
2011/01/24 22:28:00	4475.112	483	24590
2011/01/24 22:28:20	3183.472	501	17875
2011/01/24 22:28:40	3345.655	678	15077
2011/01/24 22:29:00	2992.905	1020	13112
2011/01/24 22:29:20	3307.776	1020	14284
2011/01/24 22:29:40	3280.776	690	15643
2011/01/24 22:30:00	3959.66	818	21599
2011/01/24 22:30:20	3762.184	702	19381
2011/01/24 22:30:40	3836.568	838	21371
2011/01/24 22:31:00	4411.399	670	21619
2011/01/24 22:31:20	3681.671	669	18432
2011/01/24 22:31:40	2634.006	527	13264
2011/01/24 22:32:00	3890.433	1023	17207
2011/01/24 22:32:20	3043.748	1023	13830
2011/01/24 22:32:40	3296.392	559	15286
2011/01/24 22:33:00	3952.705	819	20053
2011/01/24 22:33:20	4041.562	526	18955
2011/01/24 22:33:40	3568.868	540	20319
2011/01/24 22:34:00	3978.032	558	21760
2011/01/24 22:34:20	3673.875	824	17692
2011/01/24 22:34:40	2754.974	1016	12990
2011/01/24 22:35:00	3380.831	891	15442
2011/01/24 22:35:20	3251.915	1022	13567
2011/01/24 22:35:40	3459.562	1019	16868
2011/01/24 22:36:00	3960.854	521	20788
2011/01/24 22:36:20	3555.592	520	21014
2011/01/24 22:36:40	3936.411	484	19100
2011/01/24 22:37:00	3937.055	725	19542
2011/01/24 22:37:20	2977.638	489	14697
2011/01/24 22:37:40	2942.918	909	13149
2011/01/24 22:38:00	2828.293	1020	12679
2011/01/24 22:38:20	3514.215	997	15403
2011/01/24 22:38:40	3290.353	534	18828
2011/01/24 22:39:00	4207.124	590	23153
2011/01/24 22:39:20	3693.497	611	18649
2011/01/24 22:39:40	4366.309	679	21958
2011/01/24 22:40:00	3741.372	495	19595
2011/01/24 22:40:20	4053.591	514	20874
2011/01/24 22:40:40	3294.526	557	15570
2011/01/24 22:41:00	3020.255	1013	14408
2011/01/24 22:41:20	3294.006	1023	14115
2011/01/24 22:41:40	3587.988	805	16976
2011/01/24 22:42:00	3637.594	666	19367
2011/01/24 22:42:20	3904.66	833	19641
2011/01/24 22:42:40	4065.787	518	24431
2011/01/24 22:43:00	3866.97	813	22757
2011/01/24 22:43:20	3200.061	684	19933
2011/01/24 22:43:40	2978.969	545	12132
2011/01/24 22:44:00	3150.366	1003	14331
2011/01/24 22:44:20	3175.242	1021	14428
2011/01/24 22:44:40	3164.219	547	18478
2011/01/24 22:45:00	3591.509	681	21160
2011/01/24 22:45:20	4179.69	563	25321
2011/01/24 22:45:40	5164.333	549	29743
2011/01/24 22:46:00	3900.682	535	21688
2011/01/24 22:46:20	3700.167	583	19978
2011/01/24 22:46:40	3649.078	633	18554
2011/01/24 22:47:00	2770.819	776	12217
2011/01/24 22:47:20	3247.819	1020	13669
2011/01/24 22:47:40	3371.438	609	17909
2011/01/24 22:48:00	3656.039	503	18657
2011/01/24 22:48:20	4117.503	959	18710
2011/01/24 22:48:40	3446.29	558	19083
2011/01/24 22:49:00	4065.891	481	21790
2011/01/24 22:49:20	4626.959	575	21711
2011/01/24 22:49:40	2901.162	547	14179
2011/01/24 22:50:00	3045.096	977	14751
2011/01/24 22:50:20	3332.772	1023	13825
2011/01/24 22:50:40	3094.436	521	15875
2011/01/24 22:51:00	3442.635	494	19012
2011/01/24 22:51:20	3717.117	546	19324
2011/01/24 22:51:40	4802.766	986	27943
2011/01/24 22:52:00	4101.873	501	25077
2011/01/24 22:52:20	3793.734	496	22311
2011/01/24 22:52:40	2903.724	579	14698
2011/01/24 22:53:00	3089.84	845	13381
2011/01/24 22:53:20	3196.585	1020	14717
2011/01/24 22:53:40	3922.567	810	20172
2011/01/24 22:54:00	4010.267	501	20999
2011/01/24 22:54:20	3551.647	534	18829
2011/01/24 22:54:40	3665.211	509	20725
2011/01/24 22:55:00	4053.975	526	21869
2011/01/24 22:55:20	4427.951	512	20945
2011/01/24 22:55:40	2723.121	582	14263
2011/01/24 22:56:00	3121.566	1017	13126
2011/01/24 22:56:20	3123.438	1001	13339
2011/01/24 22:56:40	3257.12	773	16121
2011/01/24 22:57:00	3489.159	583	20067
2011/01/24 22:57:20	3847.895	859	20956
2011/01/24 22:57:40	4019.141	541	20251
2011/01/24 22:58:00	3922.747	562	20127
2011/01/24 22:58:20	3443.088	889	17567
2011/01/24 22:58:40	2674.076	590	11869
2011/01/24 22:59:00	2901.389	513	13215
2011/01/24 22:59:20	3148	1022	13844
2011/01/24 22:59:40	2996.327	759	16049
2011/01/24 23:00:00	4044.007	608	22329
2011/01/24 23:00:20	3829.819	531	19503
2011/01/24 23:00:40	3530.294	511	21903
2011/01/24 23:01:00	3938.849	1019	19010
2011/01/24 23:01:20	3278.381	594	19113
2011/01/24 23:01:40	2845.4	575	11807
2011/01/24 23:02:00	3050.797	647	14241
2011/01/24 23:02:20	3529.019	804	15029
2011/01/24 23:02:40	3271.68	792	16039
2011/01/24 23:03:00	3591.09	496	19629
2011/01/24 23:03:20	3752.503	564	22789
2011/01/24 23:03:40	4401.311	760	19514
2011/01/24 23:04:00	3926.921	720	21688
2011/01/24 23:04:20	3569.064	785	20990
2011/01/24 23:04:40	2874.472	633	13705
2011/01/24 23:05:00	2957.843	1021	12959
2011/01/24 23:05:20	3474.814	1023	16052
2011/01/24 23:05:40	3271.709	509	15948
2011/01/24 23:06:00	3341.299	836	19160
2011/01/24 23:06:20	4733.181	852	24917
2011/01/24 23:06:40	3912.962	1000	22218
2011/01/24 23:07:00	3901.988	857	19146
2011/01/24 23:07:20	3389.373	1018	16185
2011/01/24 23:07:40	2643.439	529	11777
2011/01/24 23:08:00	3109.43	1020	14752
2011/01/24 23:08:20	3030.898	1008	15829
2011/01/24 23:08:40	3252.211	577	17080
2011/01/24 23:09:00	4190.722	486	24820
2011/01/24 23:09:20	4358.662	727	20546
2011/01/24 23:09:40	4015.348	526	22742
2011/01/24 23:10:00	3906.726	580	20826
2011/01/24 23:10:20	5049.281	644	27106
2011/01/24 23:10:40	4016.812	505	21377
2011/01/24 23:11:00	3777.083	885	19003
2011/01/24 23:11:20	3446.818	1018	15003
2011/01/24 23:11:40	3180.83	502	17087
2011/01/24 23:12:00	3666.135	662	18527
2011/01/24 23:12:20	4405.049	576	21680
2011/01/24 23:12:40	3810.555	496	21911
2011/01/24 23:13:00	3921.519	506	19912
2011/01/24 23:13:20	3404.312	634	16313
2011/01/24 23:13:40	2701.372	489	12645
2011/01/24 23:14:00	3039.993	1021	13642
2011/01/24 23:14:20	3125.579	1019	14883
2011/01/24 23:14:40	3730.711	718	21186
2011/01/24 23:15:00	4507.42	688	26238
2011/01/24 23:15:20	4168.638	532	21998
2011/01/24 23:15:40	3483.229	518	20387
2011/01/24 23:16:00	3786.23	550	19859
2011/01/24 23:16:20	3754.452	729	18222
2011/01/24 23:16:40	2944.301	484	17183
2011/01/24 23:17:00	3576.548	1017	12828
2011/01/24 23:17:20	3484.206	1018	17240
2011/01/24 23:17:40	5199.218	536	19801
2011/01/24 23:18:00	4981.633	590	22352
2011/01/24 23:18:20	3515.646	725	20381
2011/01/24 23:18:40	4646.272	504	24014
2011/01/24 23:19:00	4147.812	498	21040
2011/01/24 23:19:20	3332.866	464	18186
2011/01/24 23:19:40	2933.26	650	12368
2011/01/24 23:20:00	3323.219	918	12984
2011/01/24 23:20:20	2925.288	889	13443
2011/01/24 23:20:40	3280.148	590	17173
2011/01/24 23:21:00	3951.325	534	23686
2011/01/24 23:21:20	3571.654	713	20109
2011/01/24 23:21:40	4114.859	688	20078
2011/01/24 23:22:00	3125.429	472	19820
2011/01/24 23:22:20	3874.948	494	17388
2011/01/24 23:22:40	2959.682	525	12195
2011/01/24 23:23:00	2600.182	937	12926
2011/01/24 23:23:20	3434.572	1022	14153
2011/01/24 23:23:40	3210.007	476	15869
2011/01/24 23:24:00	4158.075	494	20547
2011/01/24 23:24:20	3757.759	522	18987
2011/01/24 23:24:40	3549.219	602	20020
2011/01/24 23:25:00	3852.428	505	23064
2011/01/24 23:25:20	4326.035	512	29967
2011/01/24 23:25:40	3580.524	545	21233
2011/01/24 23:26:00	2737.229	572	12542
2011/01/24 23:26:20	3331.129	592	15912
2011/01/24 23:26:40	2811.477	447	13270
2011/01/24 23:27:00	3917	512	18241
2011/01/24 23:27:20	3957.027	476	24142
2011/01/24 23:27:40	4217.26	505	23700
2011/01/24 23:28:00	3388.845	688	18595
2011/01/24 23:28:20	3581.621	490	18193
2011/01/24 23:28:40	2764.916	796	12611
2011/01/24 23:29:00	3195.313	905	13160
2011/01/24 23:29:20	3118.149	955	13979
2011/01/24 23:29:40	3074.248	493	14698
2011/01/24 23:30:00	3854.042	702	19429
2011/01/24 23:30:20	4235.473	596	23992
2011/01/24 23:30:40	3566.931	556	24659
2011/01/24 23:31:00	3825.277	503	21267
2011/01/24 23:31:20	3747.936	538	19331
2011/01/24 23:31:40	2857.263	540	14814
2011/01/24 23:32:00	3143.494	1017	13240
2011/01/24 23:32:20	3037.482	978	14005
2011/01/24 23:32:40	3198.52	475	16608
2011/01/24 23:33:00	3559.359	615	19243
2011/01/24 23:33:20	3794.226	638	19031
2011/01/24 23:33:40	3537.825	546	20061
2011/01/24 23:34:00	4247.693	492	19284
2011/01/24 23:34:20	3073.364	513	15724
2011/01/24 23:34:40	2560.219	595	12586
2011/01/24 23:35:00	3434.058	841	13524
2011/01/24 23:35:20	3102.943	999	14612
2011/01/24 23:35:40	3253.053	567	18328
2011/01/24 23:36:00	3818.946	564	20640
2011/01/24 23:36:20	3717.675	644	18576
2011/01/24 23:36:40	3940.804	516	19459
2011/01/24 23:37:00	3970.725	523	19589
2011/01/24 23:37:20	3218.811	570	18623
2011/01/24 23:37:40	3734.217	731	22139
2011/01/24 23:38:00	3020.948	738	14491
2011/01/24 23:38:20	3258.815	984	13542
2011/01/24 23:38:40	3517.119	695	16711
2011/01/24 23:39:00	3570.477	607	21545
2011/01/24 23:39:20	3840.327	542	21021
2011/01/24 23:39:40	2874.432	573	15917
2011/01/24 23:40:00	5299.701	567	28928
2011/01/24 23:40:20	4414.785	474	23225
2011/01/24 23:40:40	3962.413	558	25254
2011/01/24 23:41:00	3332.532	1022	13976
2011/01/24 23:41:20	2914.813	1011	15230
2011/01/24 23:41:40	3641.497	496	16451
2011/01/24 23:42:00	3913.89	518	20350
2011/01/24 23:42:20	3657.605	711	20218
2011/01/24 23:42:40	3692.152	646	19410
2011/01/24 23:43:00	3845.478	644	17512
2011/01/24 23:43:20	3421.891	807	17647
2011/01/24 23:43:40	2912.204	538	16229
2011/01/24 23:44:00	3215.611	810	13862
2011/01/24 23:44:20	3224.013	1008	13739
2011/01/24 23:44:40	3001.975	670	15773
2011/01/24 23:45:00	3918.718	541	19396
2011/01/24 23:45:20	3858.8	484	20541
2011/01/24 23:45:40	3717.507	508	19411
2011/01/24 23:46:00	3831.225	532	20323
2011/01/24 23:46:20	3209.549	506	18339
2011/01/24 23:46:40	2741.186	560	11528
2011/01/24 23:47:00	3137.191	1014	12879
2011/01/24 23:47:20	3240.806	1023	14756
2011/01/24 23:47:40	3527.376	898	16250
2011/01/24 23:48:00	4029.88	776	22018
2011/01/24 23:48:20	3827.248	605	19223
2011/01/24 23:48:40	4138.259	541	22032
2011/01/24 23:49:00	3211.404	514	19308
2011/01/24 23:49:20	3553.994	569	18355
2011/01/24 23:49:40	2970.127	605	13207
2011/01/24 23:50:00	3349.646	850	14007
2011/01/24 23:50:20	3152.085	1022	14006
2011/01/24 23:50:40	3729.392	513	18971
2011/01/24 23:51:00	3793.379	651	20954
2011/01/24 23:51:20	3765.093	829	18339
2011/01/24 23:51:40	3653.814	500	20304
2011/01/24 23:52:00	3877.579	512	20535
2011/01/24 23:52:20	3897.213	532	21522
2011/01/24 23:52:40	3090.263	497	15018
2011/01/24 23:53:00	3202.534	707	13710
2011/01/24 23:53:20	3222.727	1011	14426
2011/01/24 23:53:40	2964.418	479	17349
2011/01/24 23:54:00	3890.901	671	19160
2011/01/24 23:54:20	4112.582	668	20329
2011/01/24 23:54:40	4000.179	734	21995
2011/01/24 23:55:00	3734.097	556	20693
2011/01/24 23:55:20	3681.117	482	20231
2011/01/24 23:55:40	2995.5	730	16086
2011/01/24 23:56:00	3165.981	688	13324
2011/01/24 23:56:20	2905.007	692	14069
2011/01/24 23:56:40	3204.521	475	17650
2011/01/24 23:57:00	4239.864	480	29756
2011/01/24 23:57:20	4491.34	493	30451
2011/01/24 23:57:40	3887.18	724	19800
2011/01/24 23:58:00	3722.468	654	20034
2011/01/24 23:58:20	4680.117	601	23083
2011/01/24 23:58:40	4158.329	819	26818
2011/01/24 23:59:00	3794.84	1020	19581
2011/01/24 23:59:20	3177.868	1003	13787
2011/01/24 23:59:40	3638.847	567	16116
2011/01/25 00:00:00	3638.346	500	22495
